anio,hoja_excel,territorio_original,territorio_homologado_agregado,nivel_territorial,metrica,total_extraido,total_fuente,diferencia,estado
2013,C-11,CAMANÁ,camana,zona,horas_hombre_perdidas,24984.0,24984.0,0.0,ok
2013,C-11,AYACUCHO,ayacucho,regional,huelgas,1.0,1.0,0.0,ok
2013,C-11,AYACUCHO,ayacucho,regional,trabajadores_comprendidos,175.0,175.0,0.0,ok
2013,C-11,AYACUCHO,ayacucho,regional,horas_hombre_perdidas,6952.0,6952.0,0.0,ok
2013,C-11,CAJAMARCA,cajamarca,regional,huelgas,1.0,1.0,0.0,ok
2013,C-11,CAJAMARCA,cajamarca,regional,trabajadores_comprendidos,0.0,,,sin_total
2013,C-11,CAJAMARCA,cajamarca,regional,horas_hombre_perdidas,1120.0,1120.0,0.0,ok
2013,C-11,CALLAO,callao,regional,huelgas,8.0,8.0,0.0,ok
2013,C-11,CALLAO,callao,regional,trabajadores_comprendidos,821.0,821.0,0.0,ok
2013,C-11,CALLAO,callao,regional,horas_hombre_perdidas,21974.0,21974.0,0.0,ok
2013,C-11,CUSCO,cusco,regional,huelgas,2.0,2.0,0.0,ok
2013,C-11,CUSCO,cusco,regional,trabajadores_comprendidos,604.0,604.0,0.0,ok
2013,C-11,CUSCO,cusco,regional,horas_hombre_perdidas,17764.0,17764.0,0.0,ok
2013,C-11,HUANCAVELICA,huancavelica,regional,huelgas,2.0,2.0,0.0,ok
2013,C-11,HUANCAVELICA,huancavelica,regional,trabajadores_comprendidos,1335.0,1335.0,0.0,ok
2013,C-11,HUANCAVELICA,huancavelica,regional,horas_hombre_perdidas,186760.0,186760.0,0.0,ok
2013,C-11,HUÁNUCO,huanuco,regional,huelgas,1.0,1.0,0.0,ok
2013,C-11,HUÁNUCO,huanuco,regional,trabajadores_comprendidos,214.0,214.0,0.0,ok
2013,C-11,HUÁNUCO,huanuco,regional,horas_hombre_perdidas,71810.0,71810.0,0.0,ok
2013,C-11,ICA,ica,regional,huelgas,3.0,3.0,0.0,ok
2013,C-11,ICA,ica,regional,trabajadores_comprendidos,1106.0,1106.0,0.0,ok
2013,C-11,ICA,ica,regional,horas_hombre_perdidas,170774.0,170774.0,0.0,ok
2013,C-11,CHINCHA,chincha,zona,huelgas,0.0,0.0,0.0,ok
2013,C-11,CHINCHA,chincha,zona,trabajadores_comprendidos,2.0,2.0,0.0,ok
2013,C-11,CHINCHA,chincha,zona,horas_hombre_perdidas,64.0,64.0,0.0,ok
2013,C-11,PISCO,pisco,zona,huelgas,1.0,1.0,0.0,ok
2013,C-11,PISCO,pisco,zona,trabajadores_comprendidos,0.0,,,sin_total
2013,C-11,PISCO,pisco,zona,horas_hombre_perdidas,45280.0,45280.0,0.0,ok
2013,C-11,HUANCAYO,huancayo,zona,huelgas,0.0,0.0,0.0,ok
2013,C-11,HUANCAYO,huancayo,zona,trabajadores_comprendidos,106.0,106.0,0.0,ok
2013,C-11,HUANCAYO,huancayo,zona,horas_hombre_perdidas,5692.0,5692.0,0.0,ok
2013,C-11,LA OROYA,la_oroya,zona,huelgas,2.0,2.0,0.0,ok
2013,C-11,LA OROYA,la_oroya,zona,trabajadores_comprendidos,1114.0,1114.0,0.0,ok
2013,C-11,LA OROYA,la_oroya,zona,horas_hombre_perdidas,21362.0,21362.0,0.0,ok
2013,C-11,TRUJILLO,trujillo,zona,huelgas,9.0,9.0,0.0,ok
2013,C-11,TRUJILLO,trujillo,zona,trabajadores_comprendidos,3074.0,3074.0,0.0,ok
2013,C-11,TRUJILLO,trujillo,zona,horas_hombre_perdidas,78648.0,78648.0,0.0,ok
2013,C-11,CHICLAYO,chiclayo,zona,huelgas,5.0,5.0,0.0,ok
2013,C-11,CHICLAYO,chiclayo,zona,trabajadores_comprendidos,1666.0,1666.0,0.0,ok
2013,C-11,CHICLAYO,chiclayo,zona,horas_hombre_perdidas,28632.0,28632.0,0.0,ok
2013,C-11,LIMA METROPOLITANA,lima_metropolitana,regional,huelgas,24.0,24.0,0.0,ok
2013,C-11,LIMA METROPOLITANA,lima_metropolitana,regional,trabajadores_comprendidos,5730.0,5730.0,0.0,ok
2013,C-11,LIMA METROPOLITANA,lima_metropolitana,regional,horas_hombre_perdidas,197042.0,197042.0,0.0,ok
2013,C-11,HUACHO,huacho,zona,huelgas,6.0,6.0,0.0,ok
2013,C-11,HUACHO,huacho,zona,trabajadores_comprendidos,4750.0,4750.0,0.0,ok
2013,C-11,HUACHO,huacho,zona,horas_hombre_perdidas,311032.0,311032.0,0.0,ok
2013,C-11,CAÑETE,canete,zona,huelgas,1.0,1.0,0.0,ok
2013,C-11,CAÑETE,canete,zona,trabajadores_comprendidos,627.0,627.0,0.0,ok
2013,C-11,CAÑETE,canete,zona,horas_hombre_perdidas,25598.0,25598.0,0.0,ok
2013,C-11,PUERTO MALDONADO,puerto_maldonado,zona,huelgas,0.0,0.0,0.0,ok
2013,C-11,PUERTO MALDONADO,puerto_maldonado,zona,trabajadores_comprendidos,0.0,,,sin_total
2013,C-11,PUERTO MALDONADO,puerto_maldonado,zona,horas_hombre_perdidas,892.0,892.0,0.0,ok
2013,C-11,MOQUEGUA,moquegua,regional,huelgas,0.0,0.0,0.0,ok
2013,C-11,MOQUEGUA,moquegua,regional,trabajadores_comprendidos,13.0,13.0,0.0,ok
2013,C-11,MOQUEGUA,moquegua,regional,horas_hombre_perdidas,852.0,852.0,0.0,ok
2013,C-11,ILO,ilo,zona,huelgas,0.0,0.0,0.0,ok
2013,C-11,ILO,ilo,zona,trabajadores_comprendidos,5.0,5.0,0.0,ok
2013,C-11,ILO,ilo,zona,horas_hombre_perdidas,136.0,136.0,0.0,ok
2013,C-11,CERRO DE PASCO,cerro_de_pasco,zona,huelgas,6.0,6.0,0.0,ok
2013,C-11,CERRO DE PASCO,cerro_de_pasco,zona,trabajadores_comprendidos,1177.0,1177.0,0.0,ok
2013,C-11,CERRO DE PASCO,cerro_de_pasco,zona,horas_hombre_perdidas,79538.0,79538.0,0.0,ok
2013,C-11,PIURA,piura,regional,huelgas,0.0,0.0,0.0,ok
2013,C-11,PIURA,piura,regional,trabajadores_comprendidos,51.0,51.0,0.0,ok
2013,C-11,PIURA,piura,regional,horas_hombre_perdidas,1496.0,1496.0,0.0,ok
2013,C-11,PAITA,paita,zona,huelgas,0.0,0.0,0.0,ok
2013,C-11,PAITA,paita,zona,trabajadores_comprendidos,3.0,3.0,0.0,ok
2013,C-11,PAITA,paita,zona,horas_hombre_perdidas,72.0,72.0,0.0,ok
2013,C-11,SULLANA,sullana,zona,huelgas,0.0,0.0,0.0,ok
2013,C-11,SULLANA,sullana,zona,trabajadores_comprendidos,24.0,24.0,0.0,ok
2013,C-11,SULLANA,sullana,zona,horas_hombre_perdidas,3440.0,3440.0,0.0,ok
2013,C-11,TALARA,talara,zona,huelgas,2.0,2.0,0.0,ok
2013,C-11,TALARA,talara,zona,trabajadores_comprendidos,254.0,254.0,0.0,ok
2013,C-11,TALARA,talara,zona,horas_hombre_perdidas,7248.0,7248.0,0.0,ok
2013,C-11,PUNO,puno,regional,huelgas,1.0,1.0,0.0,ok
2013,C-11,PUNO,puno,regional,trabajadores_comprendidos,0.0,,,sin_total
2013,C-11,PUNO,puno,regional,horas_hombre_perdidas,6170.0,6170.0,0.0,ok
2013,C-11,JULIACA,juliaca,zona,huelgas,0.0,0.0,0.0,ok
2013,C-11,JULIACA,juliaca,zona,trabajadores_comprendidos,10.0,10.0,0.0,ok
2013,C-11,JULIACA,juliaca,zona,horas_hombre_perdidas,720.0,720.0,0.0,ok
2013,C-11,TARAPOTO,tarapoto,zona,huelgas,0.0,0.0,0.0,ok
2013,C-11,TARAPOTO,tarapoto,zona,trabajadores_comprendidos,50.0,50.0,0.0,ok
2013,C-11,TARAPOTO,tarapoto,zona,horas_hombre_perdidas,1332.0,1332.0,0.0,ok
2013,C-11,TOCACHE,tocache,zona,huelgas,2.0,2.0,0.0,ok
2013,C-11,TOCACHE,tocache,zona,trabajadores_comprendidos,272.0,272.0,0.0,ok
2013,C-11,TOCACHE,tocache,zona,horas_hombre_perdidas,8704.0,8704.0,0.0,ok
2013,C-11,TACNA,tacna,regional,huelgas,2.0,2.0,0.0,ok
2013,C-11,TACNA,tacna,regional,trabajadores_comprendidos,515.0,515.0,0.0,ok
2013,C-11,TACNA,tacna,regional,horas_hombre_perdidas,8082.0,8082.0,0.0,ok
2013,C-11,TUMBES,tumbes,regional,huelgas,0.0,0.0,0.0,ok
2013,C-11,TUMBES,tumbes,regional,trabajadores_comprendidos,3.0,3.0,0.0,ok
2013,C-11,TUMBES,tumbes,regional,horas_hombre_perdidas,72.0,72.0,0.0,ok
2013,C-11,PUCALLPA,pucallpa,zona,huelgas,94.0,94.0,0.0,ok
2013,C-11,PUCALLPA,pucallpa,zona,trabajadores_comprendidos,26736.0,26736.0,0.0,ok
2013,C-11,PUCALLPA,pucallpa,zona,horas_hombre_perdidas,1573202.0,1573202.0,0.0,ok
2013,C-11,"DE ESSALUD, SINDICATO DE INSPECTORES DEL MTPE, SINDICATO NACIONAL DE TÉCNICOS, DOCENTES, PROFESIONALES DEL SENATI, SINDICATO ÚNICO DE TRABAJADORES DEL GRUPO RIPLEY S.A.); Y EN EL CALLAO (5) SINDICATOS DE CORPAC S.A.",de_essalud_sindicato_de_inspectores_del_mtpe_sindicato_nacional_de_tecnicos_docentes_profesionales_del_senati_sindicato_unico_de_trabajadores_del_grupo_ripley_s_a_y_en_el_callao_5_sindicatos_de_corpac_s_a,zona,huelgas,0.0,,,sin_total
2013,C-11,"DE ESSALUD, SINDICATO DE INSPECTORES DEL MTPE, SINDICATO NACIONAL DE TÉCNICOS, DOCENTES, PROFESIONALES DEL SENATI, SINDICATO ÚNICO DE TRABAJADORES DEL GRUPO RIPLEY S.A.); Y EN EL CALLAO (5) SINDICATOS DE CORPAC S.A.",de_essalud_sindicato_de_inspectores_del_mtpe_sindicato_nacional_de_tecnicos_docentes_profesionales_del_senati_sindicato_unico_de_trabajadores_del_grupo_ripley_s_a_y_en_el_callao_5_sindicatos_de_corpac_s_a,zona,trabajadores_comprendidos,0.0,,,sin_total
2013,C-11,"DE ESSALUD, SINDICATO DE INSPECTORES DEL MTPE, SINDICATO NACIONAL DE TÉCNICOS, DOCENTES, PROFESIONALES DEL SENATI, SINDICATO ÚNICO DE TRABAJADORES DEL GRUPO RIPLEY S.A.); Y EN EL CALLAO (5) SINDICATOS DE CORPAC S.A.",de_essalud_sindicato_de_inspectores_del_mtpe_sindicato_nacional_de_tecnicos_docentes_profesionales_del_senati_sindicato_unico_de_trabajadores_del_grupo_ripley_s_a_y_en_el_callao_5_sindicatos_de_corpac_s_a,zona,horas_hombre_perdidas,0.0,,,sin_total
2014,C-11,CHIMBOTE,chimbote,zona,huelgas,4.0,4.0,0.0,ok
2014,C-11,CHIMBOTE,chimbote,zona,trabajadores_comprendidos,1195.0,1195.0,0.0,ok
2014,C-11,CHIMBOTE,chimbote,zona,horas_hombre_perdidas,182766.0,182766.0,0.0,ok
2014,C-11,HUARAZ,huaraz,zona,huelgas,2.0,2.0,0.0,ok
2014,C-11,HUARAZ,huaraz,zona,trabajadores_comprendidos,3306.0,3306.0,0.0,ok
2014,C-11,HUARAZ,huaraz,zona,horas_hombre_perdidas,340240.0,340240.0,0.0,ok
2014,C-11,AREQUIPA,arequipa,zona,huelgas,5.0,5.0,0.0,ok
2014,C-11,AREQUIPA,arequipa,zona,trabajadores_comprendidos,3530.0,3530.0,0.0,ok
2014,C-11,AREQUIPA,arequipa,zona,horas_hombre_perdidas,339712.0,339712.0,0.0,ok
2014,C-11,CAMANÁ,camana,zona,huelgas,3.0,3.0,0.0,ok
2014,C-11,CAMANÁ,camana,zona,trabajadores_comprendidos,1458.0,1458.0,0.0,ok
2014,C-11,CAMANÁ,camana,zona,horas_hombre_perdidas,30352.0,30352.0,0.0,ok
2014,C-11,CALLAO,callao,zona,huelgas,3.0,3.0,0.0,ok
2014,C-11,CALLAO,callao,zona,trabajadores_comprendidos,1155.0,1155.0,0.0,ok
2014,C-11,CALLAO,callao,zona,horas_hombre_perdidas,131708.0,131708.0,0.0,ok
2014,C-11,CUSCO,cusco,zona,huelgas,1.0,1.0,0.0,ok
2014,C-11,CUSCO,cusco,zona,trabajadores_comprendidos,1660.0,1660.0,0.0,ok
2014,C-11,CUSCO,cusco,zona,horas_hombre_perdidas,26560.0,26560.0,0.0,ok
2014,C-11,HUANCAVELICA,huancavelica,zona,huelgas,2.0,2.0,0.0,ok
2014,C-11,HUANCAVELICA,huancavelica,zona,trabajadores_comprendidos,1383.0,1383.0,0.0,ok
2014,C-11,HUANCAVELICA,huancavelica,zona,horas_hombre_perdidas,149536.0,149536.0,0.0,ok
2014,C-11,HUÁNUCO,huanuco,zona,huelgas,6.0,6.0,0.0,ok
2014,C-11,HUÁNUCO,huanuco,zona,trabajadores_comprendidos,1381.0,1381.0,0.0,ok
2014,C-11,HUÁNUCO,huanuco,zona,horas_hombre_perdidas,101192.0,101192.0,0.0,ok
2014,C-11,ICA,ica,zona,huelgas,3.0,3.0,0.0,ok
2014,C-11,ICA,ica,zona,trabajadores_comprendidos,2549.0,2549.0,0.0,ok
2014,C-11,ICA,ica,zona,horas_hombre_perdidas,192828.0,192828.0,0.0,ok
2014,C-11,PISCO,pisco,zona,huelgas,2.0,2.0,0.0,ok
2014,C-11,PISCO,pisco,zona,trabajadores_comprendidos,0.0,,,sin_total
2014,C-11,PISCO,pisco,zona,horas_hombre_perdidas,7632.0,7632.0,0.0,ok
2014,C-11,HUANCAYO,huancayo,zona,huelgas,3.0,3.0,0.0,ok
2014,C-11,HUANCAYO,huancayo,zona,trabajadores_comprendidos,770.0,770.0,0.0,ok
2014,C-11,HUANCAYO,huancayo,zona,horas_hombre_perdidas,115728.0,115728.0,0.0,ok
2014,C-11,LA OROYA,la_oroya,zona,huelgas,5.0,5.0,0.0,ok
2014,C-11,LA OROYA,la_oroya,zona,trabajadores_comprendidos,1358.0,1358.0,0.0,ok
2014,C-11,LA OROYA,la_oroya,zona,horas_hombre_perdidas,58744.0,58744.0,0.0,ok
2014,C-11,TRUJILLO,trujillo,zona,huelgas,2.0,2.0,0.0,ok
2014,C-11,TRUJILLO,trujillo,zona,trabajadores_comprendidos,3314.0,3314.0,0.0,ok
2014,C-11,TRUJILLO,trujillo,zona,horas_hombre_perdidas,186316.0,186316.0,0.0,ok
2014,C-11,CHICLAYO,chiclayo,zona,huelgas,2.0,2.0,0.0,ok
2014,C-11,CHICLAYO,chiclayo,zona,trabajadores_comprendidos,1783.0,1783.0,0.0,ok
2014,C-11,CHICLAYO,chiclayo,zona,horas_hombre_perdidas,144664.0,144664.0,0.0,ok
2014,C-11,LIMA METROPOLITANA,lima_metropolitana,zona,huelgas,43.0,43.0,0.0,ok
2014,C-11,LIMA METROPOLITANA,lima_metropolitana,zona,trabajadores_comprendidos,10971.0,10971.0,0.0,ok
2014,C-11,LIMA METROPOLITANA,lima_metropolitana,zona,horas_hombre_perdidas,828640.0,828640.0,0.0,ok
2014,C-11,HUACHO,huacho,zona,huelgas,5.0,5.0,0.0,ok
2014,C-11,HUACHO,huacho,zona,trabajadores_comprendidos,2954.0,2954.0,0.0,ok
2014,C-11,HUACHO,huacho,zona,horas_hombre_perdidas,194736.0,194736.0,0.0,ok
2014,C-11,CAÑETE,canete,zona,huelgas,0.0,0.0,0.0,ok
2014,C-11,CAÑETE,canete,zona,trabajadores_comprendidos,5.0,5.0,0.0,ok
2014,C-11,CAÑETE,canete,zona,horas_hombre_perdidas,660.0,660.0,0.0,ok
2014,C-11,PUERTO MALDONADO,puerto_maldonado,zona,huelgas,0.0,0.0,0.0,ok
2014,C-11,PUERTO MALDONADO,puerto_maldonado,zona,trabajadores_comprendidos,10.0,10.0,0.0,ok
2014,C-11,PUERTO MALDONADO,puerto_maldonado,zona,horas_hombre_perdidas,1320.0,1320.0,0.0,ok
2014,C-11,MOQUEGUA,moquegua,zona,huelgas,0.0,0.0,0.0,ok
2014,C-11,MOQUEGUA,moquegua,zona,trabajadores_comprendidos,79.0,79.0,0.0,ok
2014,C-11,MOQUEGUA,moquegua,zona,horas_hombre_perdidas,1264.0,1264.0,0.0,ok
2014,C-11,ILO,ilo,zona,huelgas,0.0,0.0,0.0,ok
2014,C-11,ILO,ilo,zona,trabajadores_comprendidos,15.0,15.0,0.0,ok
2014,C-11,ILO,ilo,zona,horas_hombre_perdidas,1980.0,1980.0,0.0,ok
2014,C-11,CERRO DE PASCO,cerro_de_pasco,zona,huelgas,2.0,2.0,0.0,ok
2014,C-11,CERRO DE PASCO,cerro_de_pasco,zona,trabajadores_comprendidos,0.0,,,sin_total
2014,C-11,CERRO DE PASCO,cerro_de_pasco,zona,horas_hombre_perdidas,5840.0,5840.0,0.0,ok
2014,C-11,PIURA,piura,zona,huelgas,1.0,1.0,0.0,ok
2014,C-11,PIURA,piura,zona,trabajadores_comprendidos,9.0,9.0,0.0,ok
2014,C-11,PIURA,piura,zona,horas_hombre_perdidas,144.0,144.0,0.0,ok
2014,C-11,PAITA,paita,zona,huelgas,0.0,0.0,0.0,ok
2014,C-11,PAITA,paita,zona,trabajadores_comprendidos,3.0,3.0,0.0,ok
2014,C-11,PAITA,paita,zona,horas_hombre_perdidas,396.0,396.0,0.0,ok
2014,C-11,TALARA,talara,zona,huelgas,1.0,1.0,0.0,ok
2014,C-11,TALARA,talara,zona,trabajadores_comprendidos,201.0,201.0,0.0,ok
2014,C-11,TALARA,talara,zona,horas_hombre_perdidas,6012.0,6012.0,0.0,ok
2014,C-11,PUNO,puno,zona,huelgas,0.0,0.0,0.0,ok
2014,C-11,PUNO,puno,zona,trabajadores_comprendidos,120.0,120.0,0.0,ok
2014,C-11,PUNO,puno,zona,horas_hombre_perdidas,1920.0,1920.0,0.0,ok
2014,C-11,MOYOBAMBA,moyobamba,zona,huelgas,0.0,0.0,0.0,ok
2014,C-11,MOYOBAMBA,moyobamba,zona,trabajadores_comprendidos,61.0,61.0,0.0,ok
2014,C-11,MOYOBAMBA,moyobamba,zona,horas_hombre_perdidas,14000.0,14000.0,0.0,ok
2014,C-11,TARAPOTO,tarapoto,zona,huelgas,0.0,0.0,0.0,ok
2014,C-11,TARAPOTO,tarapoto,zona,trabajadores_comprendidos,112.0,112.0,0.0,ok
2014,C-11,TARAPOTO,tarapoto,zona,horas_hombre_perdidas,16640.0,16640.0,0.0,ok
2014,C-11,TACNA,tacna,zona,huelgas,95.0,95.0,0.0,ok
2014,C-11,TACNA,tacna,zona,trabajadores_comprendidos,40681.0,40681.0,0.0,ok
2014,C-11,TACNA,tacna,zona,horas_hombre_perdidas,0.0,,,sin_total
2015,C-11,CAMANÁ,camana,zona,huelgas,1.0,2.0,-1.0,revisar
2015,C-11,CAMANÁ,camana,zona,trabajadores_comprendidos,160.0,185.0,-25.0,revisar
2015,C-11,CAMANÁ,camana,zona,horas_hombre_perdidas,3840.0,4040.0,-200.0,revisar
2015,C-11,CALLAO,callao,zona,huelgas,1.0,1.0,0.0,ok
2015,C-11,CALLAO,callao,zona,trabajadores_comprendidos,602.0,602.0,0.0,ok
2015,C-11,CALLAO,callao,zona,horas_hombre_perdidas,96016.0,96016.0,0.0,ok
2015,C-11,CUSCO,cusco,zona,huelgas,1.0,1.0,0.0,ok
2015,C-11,CUSCO,cusco,zona,trabajadores_comprendidos,51.0,51.0,0.0,ok
2015,C-11,CUSCO,cusco,zona,horas_hombre_perdidas,408.0,408.0,0.0,ok
2015,C-11,HUANCAVELICA,huancavelica,zona,huelgas,1.0,1.0,0.0,ok
2015,C-11,HUANCAVELICA,huancavelica,zona,trabajadores_comprendidos,683.0,683.0,0.0,ok
2015,C-11,HUANCAVELICA,huancavelica,zona,horas_hombre_perdidas,32784.0,32784.0,0.0,ok
2015,C-11,HUÁNUCO,huanuco,zona,huelgas,0.0,0.0,0.0,ok
2015,C-11,HUÁNUCO,huanuco,zona,trabajadores_comprendidos,889.0,889.0,0.0,ok
2015,C-11,HUÁNUCO,huanuco,zona,horas_hombre_perdidas,35424.0,35424.0,0.0,ok
2015,C-11,ICA,ica,zona,huelgas,5.0,5.0,0.0,ok
2015,C-11,ICA,ica,zona,trabajadores_comprendidos,2524.0,2524.0,0.0,ok
2015,C-11,ICA,ica,zona,horas_hombre_perdidas,230800.0,230800.0,0.0,ok
2015,C-11,TRUJILLO,trujillo,zona,huelgas,1.0,1.0,0.0,ok
2015,C-11,TRUJILLO,trujillo,zona,trabajadores_comprendidos,3000.0,3000.0,0.0,ok
2015,C-11,TRUJILLO,trujillo,zona,horas_hombre_perdidas,288000.0,288000.0,0.0,ok
2015,C-11,CHICLAYO,chiclayo,zona,huelgas,4.0,4.0,0.0,ok
2015,C-11,CHICLAYO,chiclayo,zona,trabajadores_comprendidos,1796.0,1796.0,0.0,ok
2015,C-11,CHICLAYO,chiclayo,zona,horas_hombre_perdidas,26656.0,26656.0,0.0,ok
2015,C-11,LIMA METROPOLITANA,lima_metropolitana,zona,huelgas,23.0,23.0,0.0,ok
2015,C-11,LIMA METROPOLITANA,lima_metropolitana,zona,trabajadores_comprendidos,0.0,,,sin_total
2015,C-11,LIMA METROPOLITANA,lima_metropolitana,zona,horas_hombre_perdidas,458744.0,458744.0,0.0,ok
2015,C-11,HUACHO,huacho,zona,huelgas,1.0,1.0,0.0,ok
2015,C-11,HUACHO,huacho,zona,trabajadores_comprendidos,2500.0,2500.0,0.0,ok
2015,C-11,HUACHO,huacho,zona,horas_hombre_perdidas,520000.0,520000.0,0.0,ok
2015,C-11,IQUITOS,iquitos,zona,huelgas,0.0,0.0,0.0,ok
2015,C-11,IQUITOS,iquitos,zona,trabajadores_comprendidos,209.0,209.0,0.0,ok
2015,C-11,IQUITOS,iquitos,zona,horas_hombre_perdidas,1672.0,1672.0,0.0,ok
2015,C-11,PIURA,piura,zona,huelgas,6.0,7.0,-1.0,revisar
2015,C-11,PIURA,piura,zona,trabajadores_comprendidos,933.0,1004.0,-71.0,revisar
2015,C-11,PIURA,piura,zona,horas_hombre_perdidas,7464.0,8032.0,-568.0,revisar
2015,C-11,TALARA,talara,zona,huelgas,0.0,0.0,0.0,ok
2015,C-11,TALARA,talara,zona,trabajadores_comprendidos,332.0,332.0,0.0,ok
2015,C-11,TALARA,talara,zona,horas_hombre_perdidas,2656.0,2656.0,0.0,ok
2015,C-11,PUNO,puno,zona,huelgas,0.0,0.0,0.0,ok
2015,C-11,PUNO,puno,zona,trabajadores_comprendidos,700.0,700.0,0.0,ok
2015,C-11,PUNO,puno,zona,horas_hombre_perdidas,39200.0,39200.0,0.0,ok
2015,C-11,MOYOBAMBA,moyobamba,zona,huelgas,45.0,47.0,-2.0,revisar
2015,C-11,MOYOBAMBA,moyobamba,zona,trabajadores_comprendidos,31970.0,32066.0,-96.0,revisar
2015,C-11,MOYOBAMBA,moyobamba,zona,horas_hombre_perdidas,1924864.0,1925632.0,-768.0,revisar
2016,C-11,CHACHAPOYAS,chachapoyas,zona,huelgas,0.0,0.0,0.0,ok
2016,C-11,CHACHAPOYAS,chachapoyas,zona,trabajadores_comprendidos,212.0,212.0,0.0,ok
2016,C-11,CHACHAPOYAS,chachapoyas,zona,horas_hombre_perdidas,60000.0,60000.0,0.0,ok
2016,C-11,ABANCAY,abancay,zona,huelgas,0.0,0.0,0.0,ok
2016,C-11,ABANCAY,abancay,zona,trabajadores_comprendidos,187.0,187.0,0.0,ok
2016,C-11,ABANCAY,abancay,zona,horas_hombre_perdidas,49952.0,49952.0,0.0,ok
2016,C-11,AREQUIPA,arequipa,zona,huelgas,1.0,1.0,0.0,ok
2016,C-11,AREQUIPA,arequipa,zona,trabajadores_comprendidos,341.0,341.0,0.0,ok
2016,C-11,AREQUIPA,arequipa,zona,horas_hombre_perdidas,5456.0,5456.0,0.0,ok
2016,C-11,CAMANÁ,camana,zona,huelgas,1.0,1.0,0.0,ok
2016,C-11,CAMANÁ,camana,zona,trabajadores_comprendidos,300.0,300.0,0.0,ok
2016,C-11,CAMANÁ,camana,zona,horas_hombre_perdidas,40800.0,40800.0,0.0,ok
2016,C-11,AYACUCHO,ayacucho,zona,huelgas,0.0,0.0,0.0,ok
2016,C-11,AYACUCHO,ayacucho,zona,trabajadores_comprendidos,125.0,125.0,0.0,ok
2016,C-11,AYACUCHO,ayacucho,zona,horas_hombre_perdidas,32000.0,32000.0,0.0,ok
2016,C-11,HUANCAVELICA,huancavelica,zona,huelgas,0.0,0.0,0.0,ok
2016,C-11,HUANCAVELICA,huancavelica,zona,trabajadores_comprendidos,213.0,213.0,0.0,ok
2016,C-11,HUANCAVELICA,huancavelica,zona,horas_hombre_perdidas,54528.0,54528.0,0.0,ok
2016,C-11,ICA,ica,zona,huelgas,1.0,1.0,0.0,ok
2016,C-11,ICA,ica,zona,trabajadores_comprendidos,840.0,840.0,0.0,ok
2016,C-11,ICA,ica,zona,horas_hombre_perdidas,168000.0,168000.0,0.0,ok
2016,C-11,LA OROYA,la_oroya,zona,huelgas,4.0,4.0,0.0,ok
2016,C-11,LA OROYA,la_oroya,zona,trabajadores_comprendidos,1611.0,1611.0,0.0,ok
2016,C-11,LA OROYA,la_oroya,zona,horas_hombre_perdidas,54376.0,54376.0,0.0,ok
2016,C-11,SAN RAMÓN,san_ramon,zona,huelgas,3.0,3.0,0.0,ok
2016,C-11,SAN RAMÓN,san_ramon,zona,trabajadores_comprendidos,0.0,,,sin_total
2016,C-11,SAN RAMÓN,san_ramon,zona,horas_hombre_perdidas,73216.0,73216.0,0.0,ok
2016,C-11,TRUJILLO,trujillo,zona,huelgas,4.0,4.0,0.0,ok
2016,C-11,TRUJILLO,trujillo,zona,trabajadores_comprendidos,3547.0,3547.0,0.0,ok
2016,C-11,TRUJILLO,trujillo,zona,horas_hombre_perdidas,1033200.0,1033200.0,0.0,ok
2016,C-11,CHICLAYO,chiclayo,zona,huelgas,5.0,5.0,0.0,ok
2016,C-11,CHICLAYO,chiclayo,zona,trabajadores_comprendidos,2095.0,2095.0,0.0,ok
2016,C-11,CHICLAYO,chiclayo,zona,horas_hombre_perdidas,171240.0,171240.0,0.0,ok
2016,C-11,LIMA METROPOLITANA,lima_metropolitana,zona,huelgas,17.0,17.0,0.0,ok
2016,C-11,LIMA METROPOLITANA,lima_metropolitana,zona,trabajadores_comprendidos,8218.0,8218.0,0.0,ok
2016,C-11,LIMA METROPOLITANA,lima_metropolitana,zona,horas_hombre_perdidas,980520.0,980520.0,0.0,ok
2016,C-11,HUACHO,huacho,zona,huelgas,2.0,2.0,0.0,ok
2016,C-11,HUACHO,huacho,zona,trabajadores_comprendidos,685.0,685.0,0.0,ok
2016,C-11,HUACHO,huacho,zona,horas_hombre_perdidas,6640.0,6640.0,0.0,ok
2016,C-11,IQUITOS,iquitos,zona,huelgas,0.0,0.0,0.0,ok
2016,C-11,IQUITOS,iquitos,zona,trabajadores_comprendidos,289.0,289.0,0.0,ok
2016,C-11,IQUITOS,iquitos,zona,horas_hombre_perdidas,82672.0,82672.0,0.0,ok
2016,C-11,PUERTO MALDONADO,puerto_maldonado,zona,huelgas,0.0,0.0,0.0,ok
2016,C-11,PUERTO MALDONADO,puerto_maldonado,zona,trabajadores_comprendidos,25.0,25.0,0.0,ok
2016,C-11,PUERTO MALDONADO,puerto_maldonado,zona,horas_hombre_perdidas,6384.0,6384.0,0.0,ok
2016,C-11,MOQUEGUA,moquegua,zona,huelgas,0.0,0.0,0.0,ok
2016,C-11,MOQUEGUA,moquegua,zona,trabajadores_comprendidos,155.0,155.0,0.0,ok
2016,C-11,MOQUEGUA,moquegua,zona,horas_hombre_perdidas,39680.0,39680.0,0.0,ok
2016,C-11,CERRO DE PASCO,cerro_de_pasco,zona,huelgas,1.0,1.0,0.0,ok
