anio,modulo,hoja_excel,categoria_original,categoria_homologada_fina,categoria_homologada_agregada,regla_homologacion,nivel_territorial,territorio_padre,huelgas,pct_huelgas,trabajadores_comprendidos,pct_trabajadores,horas_hombre_perdidas,pct_horas,flag_hhp_arrastre,flag_faltante_fuente,flag_paro_nacional_registrado_lima,nota_fuente,archivo_homologado,carpeta_bloque,tipo_anio
2013,actividad,C-3,ENSEÑANZA,ensenanza,ensenanza,ensenanza -> ensenanza,,,2.0,2.127659574468085,601.0,2.247905445840814,31344.0,1.992369702047162,0,0,0,FUENTE : MINISTERIO DE TRABAJO Y PROMOCIÓN DEL EMPLEO / OGETIC / OFICINA DE ESTADÍSTICA,huelgas_2013_homologado.xlsx,era2_homologados_2004_2020,completo
2013,actividad,C-3,INTERMEDIACIÓN FINANCIERA,financiero,financiero,intermediacion financiera/AFP -> financiero,,,1.0,1.063829787234043,1374.0,5.139138240574506,30856.0,1.961350163551788,0,0,0,FUENTE : MINISTERIO DE TRABAJO Y PROMOCIÓN DEL EMPLEO / OGETIC / OFICINA DE ESTADÍSTICA,huelgas_2013_homologado.xlsx,era2_homologados_2004_2020,completo
2013,actividad,C-3,"ACTIVIDADES INMOBILIARIAS, EMPRESARIALES, Y DE ALQUILER",inmobiliario,inmobiliario,actividades inmobiliarias/alquiler -> inmobiliario,,,1.0,1.063829787234043,334.0,1.249251944943148,13360.0,0.8492234309389385,0,0,0,FUENTE : MINISTERIO DE TRABAJO Y PROMOCIÓN DEL EMPLEO / OGETIC / OFICINA DE ESTADÍSTICA,huelgas_2013_homologado.xlsx,era2_homologados_2004_2020,completo
2013,actividad,C-3,INDUSTRIAS MANUFACTURERAS,manufactura,manufactura,manufacturas -> manufactura,,,28.0,29.78723404255319,6388.0,23.89287851585877,269400.0,17.12431080052021,0,0,0,FUENTE : MINISTERIO DE TRABAJO Y PROMOCIÓN DEL EMPLEO / OGETIC / OFICINA DE ESTADÍSTICA,huelgas_2013_homologado.xlsx,era2_homologados_2004_2020,completo
2013,actividad,C-3,EXPLOTACIÓN DE MINAS Y CANTERAS,mineria,mineria,minas y canteras -> mineria,,,33.0,35.1063829787234,12144.0,45.42190305206464,1057074.0,67.1925156464332,0,0,0,FUENTE : MINISTERIO DE TRABAJO Y PROMOCIÓN DEL EMPLEO / OGETIC / OFICINA DE ESTADÍSTICA,huelgas_2013_homologado.xlsx,era2_homologados_2004_2020,completo
2013,actividad,C-3,"OTRAS ACTIVIDADES DE SERVICIOS COMUNITARIOS, SOCIALES Y PERSONALES",otros_servicios,otros_servicios,otras actividades de servicios -> otros_servicios,,,2.0,2.127659574468085,76.0,0.28426092160383,2016.0,0.1281462901776123,0,0,0,FUENTE : MINISTERIO DE TRABAJO Y PROMOCIÓN DEL EMPLEO / OGETIC / OFICINA DE ESTADÍSTICA,huelgas_2013_homologado.xlsx,era2_homologados_2004_2020,completo
2013,actividad,C-3,SERVICIOS SOCIALES Y DE SALUD,salud_social,salud_social,servicios sociales y de salud -> salud_social,,,3.0,3.191489361702128,1567.0,5.861011370436864,62952.0,4.001520465903298,0,0,0,FUENTE : MINISTERIO DE TRABAJO Y PROMOCIÓN DEL EMPLEO / OGETIC / OFICINA DE ESTADÍSTICA,huelgas_2013_homologado.xlsx,era2_homologados_2004_2020,completo
2013,actividad,C-3,"TRANSPORTE, ALMACENAMIENTO Y COMUNICACIONES",transporte,transporte,transporte/comunicaciones -> transporte,,,8.0,8.51063829787234,847.0,3.168013165769,18008.0,1.144671822181767,0,0,0,FUENTE : MINISTERIO DE TRABAJO Y PROMOCIÓN DEL EMPLEO / OGETIC / OFICINA DE ESTADÍSTICA,huelgas_2013_homologado.xlsx,era2_homologados_2004_2020,completo
2013,calificacion,C-7,IMPROCEDENTE - ILEGALIDAD,ilegal,ilegal,improcedente/ilegalidad -> ilegal,,,69.0,,20858.0,,1134272.0,,0,0,0,FUENTE : MINISTERIO DE TRABAJO Y PROMOCIÓN DEL EMPLEO / OGETIC / OFICINA DE ESTADÍSTICA,huelgas_2013_homologado.xlsx,era2_homologados_2004_2020,completo
2013,calificacion,C-7,PROCEDENTE,procedente,procedente,procedente -> procedente,,,25.0,,5878.0,,438930.0,,0,0,0,FUENTE : MINISTERIO DE TRABAJO Y PROMOCIÓN DEL EMPLEO / OGETIC / OFICINA DE ESTADÍSTICA,huelgas_2013_homologado.xlsx,era2_homologados_2004_2020,completo
2013,causas,C-6,OTRAS CAUSAS,otras_causas,otras_causas,otras causas -> otras_causas,,,50.0,53.19148936170213,16419.0,61.41157989228007,845786.0,53.76207251198512,0,0,0,"FUENTE : MINISTERIO DE TRABAJO Y PROMOCIÓN DEL EMPLEO / OGETIC / OFICINA DE ESTADÍSTICA | * COMPRENDE : INCUMPLIMIENTO DE NORMAS LEGALES Y / O CONVENCIONALES, DESPEDIDO O AMENAZA DE DESPIDO Y OTROS MOTIVOS",huelgas_2013_homologado.xlsx,era2_homologados_2004_2020,completo
2013,causas,C-6,PLIEGO RECLAMOS,pliego_reclamos,pliego_reclamos,pliego reclamos -> pliego_reclamos,,,44.0,46.80851063829787,10317.0,38.58842010771993,727416.0,46.23792748801489,0,0,0,"FUENTE : MINISTERIO DE TRABAJO Y PROMOCIÓN DEL EMPLEO / OGETIC / OFICINA DE ESTADÍSTICA | * COMPRENDE : INCUMPLIMIENTO DE NORMAS LEGALES Y / O CONVENCIONALES, DESPEDIDO O AMENAZA DE DESPIDO Y OTROS MOTIVOS",huelgas_2013_homologado.xlsx,era2_homologados_2004_2020,completo
2013,duracion,C-10,DIESISEÍS A VEINTIÚN DÍAS,16_21_dias,16_mas_dias,16-21 dias -> fina 16_21_dias; agregada 16_mas_dias,,,16.0,17.02127659574468,4471.0,16.72277079593058,636584.0,40.46422519167913,0,0,0,FUENTE : MINISTERIO DE TRABAJO Y PROMOCIÓN DEL EMPLEO / OGETIC / OFICINA DE ESTADÍSTICA,huelgas_2013_homologado.xlsx,era2_homologados_2004_2020,completo
2013,duracion,C-10,TREINTA Y SEIS DÍAS A MÁS,36_mas_dias,16_mas_dias,36+ dias -> fina 36_mas_dias; agregada 16_mas_dias,,,2.0,2.127659574468085,302.0,1.129563135846798,101408.0,6.445961802743704,0,0,0,FUENTE : MINISTERIO DE TRABAJO Y PROMOCIÓN DEL EMPLEO / OGETIC / OFICINA DE ESTADÍSTICA,huelgas_2013_homologado.xlsx,era2_homologados_2004_2020,completo
2013,duracion,C-10,VEINTIDÓS A TREINTA Y CINCO DÍAS,22_35_dias,16_mas_dias,22-35 dias -> fina 22_35_dias; agregada 16_mas_dias,,,3.0,3.191489361702128,800.0,2.992220227408737,190480.0,12.1077903536863,0,0,0,FUENTE : MINISTERIO DE TRABAJO Y PROMOCIÓN DEL EMPLEO / OGETIC / OFICINA DE ESTADÍSTICA,huelgas_2013_homologado.xlsx,era2_homologados_2004_2020,completo
2013,duracion,C-10,UN DÍA (24 HORAS),1_dia,1_dia,un dia -> 1_dia,,,15.0,15.95744680851064,2164.0,8.093955715140634,16866.0,1.072081016932346,0,0,0,FUENTE : MINISTERIO DE TRABAJO Y PROMOCIÓN DEL EMPLEO / OGETIC / OFICINA DE ESTADÍSTICA,huelgas_2013_homologado.xlsx,era2_homologados_2004_2020,completo
2013,duracion,C-10,DOS DÍAS (48 HORAS),2_dias,2_3_dias,dos dias -> fina 2_dias; agregada 2_3_dias,,,16.0,17.02127659574468,5932.0,22.18731298623579,90344.0,5.742682757840379,0,0,0,FUENTE : MINISTERIO DE TRABAJO Y PROMOCIÓN DEL EMPLEO / OGETIC / OFICINA DE ESTADÍSTICA,huelgas_2013_homologado.xlsx,era2_homologados_2004_2020,completo
2013,duracion,C-10,TRES DÍAS (72 HORAS),3_dias,2_3_dias,tres dias -> fina 3_dias; agregada 2_3_dias,,,18.0,19.14893617021277,5931.0,22.18357271095153,141816.0,9.014481293565607,0,0,0,FUENTE : MINISTERIO DE TRABAJO Y PROMOCIÓN DEL EMPLEO / OGETIC / OFICINA DE ESTADÍSTICA,huelgas_2013_homologado.xlsx,era2_homologados_2004_2020,completo
2013,duracion,C-10,CUATRO A SIETE DÍAS,4_7_dias,4_7_dias,4-7 dias -> 4_7_dias,,,14.0,14.8936170212766,3673.0,13.73803111909037,141280.0,8.980410652923146,0,0,0,FUENTE : MINISTERIO DE TRABAJO Y PROMOCIÓN DEL EMPLEO / OGETIC / OFICINA DE ESTADÍSTICA,huelgas_2013_homologado.xlsx,era2_homologados_2004_2020,completo
2013,duracion,C-10,OCHO A QUINCE DÍAS,8_15_dias,8_15_dias,8-15 dias -> 8_15_dias,,,10.0,10.63829787234043,3463.0,12.95257330939557,254424.0,16.17236693062938,0,0,0,FUENTE : MINISTERIO DE TRABAJO Y PROMOCIÓN DEL EMPLEO / OGETIC / OFICINA DE ESTADÍSTICA,huelgas_2013_homologado.xlsx,era2_homologados_2004_2020,completo
2013,organizacion,C-8,DELEGADOS DE EMPLEADOS,delegados_empleados,delegados_empleados,delegados de empleados -> delegados_empleados,,,1.0,1.063829787234043,7.0,0.02618192698982645,56.0,0.003559619171600341,0,0,0,FUENTE : MINISTERIO DE TRABAJO Y PROMOCIÓN DEL EMPLEO / OGETIC / OFICINA DE ESTADÍSTICA,huelgas_2013_homologado.xlsx,era2_homologados_2004_2020,completo
2013,organizacion,C-8,DELEGADOS DE EMPLEADOS / OBREROS,delegados_empleados,delegados_empleados,delegados de empleados -> delegados_empleados,,,1.0,1.063829787234043,62.0,0.2318970676241771,496.0,0.03152805551988874,0,0,0,FUENTE : MINISTERIO DE TRABAJO Y PROMOCIÓN DEL EMPLEO / OGETIC / OFICINA DE ESTADÍSTICA,huelgas_2013_homologado.xlsx,era2_homologados_2004_2020,completo
2013,organizacion,C-8,DELEGADOS DE OBREROS,delegados_obreros,delegados_obreros,delegados de obreros -> delegados_obreros,,,1.0,1.063829787234043,130.0,0.4862357869539198,1040.0,0.06610721318686348,0,0,0,FUENTE : MINISTERIO DE TRABAJO Y PROMOCIÓN DEL EMPLEO / OGETIC / OFICINA DE ESTADÍSTICA,huelgas_2013_homologado.xlsx,era2_homologados_2004_2020,completo
2013,organizacion,C-8,FEDERACIÓN,federacion,federacion,federacion(es) -> federacion,,,1.0,1.063829787234043,371.0,1.387642130460802,2968.0,0.1886598160948181,0,0,0,FUENTE : MINISTERIO DE TRABAJO Y PROMOCIÓN DEL EMPLEO / OGETIC / OFICINA DE ESTADÍSTICA,huelgas_2013_homologado.xlsx,era2_homologados_2004_2020,completo
2013,organizacion,C-8,SINDICATO DE EMPLEADOS,sindicato_empleados,sindicato_empleados,sindicato de empleados -> sindicato_empleados,,,20.0,21.27659574468085,5904.0,22.08258527827648,204976.0,13.02922320210628,0,0,0,FUENTE : MINISTERIO DE TRABAJO Y PROMOCIÓN DEL EMPLEO / OGETIC / OFICINA DE ESTADÍSTICA,huelgas_2013_homologado.xlsx,era2_homologados_2004_2020,completo
2013,organizacion,C-8,SINDICATO DE OBREROS,sindicato_obreros,sindicato_obreros,sindicato de obreros -> sindicato_obreros,,,48.0,51.06382978723404,11826.0,44.23249551166966,915490.0,58.19278134657851,0,0,0,FUENTE : MINISTERIO DE TRABAJO Y PROMOCIÓN DEL EMPLEO / OGETIC / OFICINA DE ESTADÍSTICA,huelgas_2013_homologado.xlsx,era2_homologados_2004_2020,completo
2013,organizacion,C-8,SINDICATO ÚNICO (EMPLEADOS / OBREROS),sindicato_unico,sindicato_unico,sindicato unico -> sindicato_unico,,,22.0,23.40425531914894,8436.0,31.55296229802514,448176.0,28.48814074734204,0,0,0,FUENTE : MINISTERIO DE TRABAJO Y PROMOCIÓN DEL EMPLEO / OGETIC / OFICINA DE ESTADÍSTICA,huelgas_2013_homologado.xlsx,era2_homologados_2004_2020,completo
2013,tamano,C-9,100 - 199,100_199,100_199,100-199 -> 100_199,,,17.0,18.08510638297873,2573.0,9.62372830640335,104514.0,6.643393537511394,0,0,0,FUENTE : MINISTERIO DE TRABAJO Y PROMOCIÓN DEL EMPLEO / OGETIC / OFICINA DE ESTADÍSTICA,huelgas_2013_homologado.xlsx,era2_homologados_2004_2020,completo
2013,tamano,C-9,200 - 299,200_299,200_299,200-299 -> 200_299,,,10.0,10.63829787234043,2315.0,8.658737283064033,186352.0,11.84539556903691,0,0,0,FUENTE : MINISTERIO DE TRABAJO Y PROMOCIÓN DEL EMPLEO / OGETIC / OFICINA DE ESTADÍSTICA,huelgas_2013_homologado.xlsx,era2_homologados_2004_2020,completo
2013,tamano,C-9,20 - 49,20_49,20_49,20-49 -> 20_49,,,20.0,21.27659574468085,581.0,2.173099940155596,44696.0,2.841084615961587,0,0,0,FUENTE : MINISTERIO DE TRABAJO Y PROMOCIÓN DEL EMPLEO / OGETIC / OFICINA DE ESTADÍSTICA,huelgas_2013_homologado.xlsx,era2_homologados_2004_2020,completo
2013,tamano,C-9,300 A MÁS TRABAJADORES,300_a_mas_trabajadores,300_mas,300 a mas trabajadores -> fina 300_a_mas_trabajadores; agregada 300_mas,,,33.0,35.1063829787234,20360.0,76.15200478755236,1154864.0,73.40850062484029,0,0,0,FUENTE : MINISTERIO DE TRABAJO Y PROMOCIÓN DEL EMPLEO / OGETIC / OFICINA DE ESTADÍSTICA,huelgas_2013_homologado.xlsx,era2_homologados_2004_2020,completo
2013,tamano,C-9,50 - 99,50_99,50_99,50-99 -> 50_99,,,14.0,14.8936170212766,907.0,3.392429682824656,82776.0,5.261625652649818,0,0,0,FUENTE : MINISTERIO DE TRABAJO Y PROMOCIÓN DEL EMPLEO / OGETIC / OFICINA DE ESTADÍSTICA,huelgas_2013_homologado.xlsx,era2_homologados_2004_2020,completo
2013,territorio,C-5,ABANCAY,abancay,abancay,ABANCAY -> zona; region_madre=apurimac,zona,apurimac,,,24.0,,1480.0,,0,0,0,"FUENTE : MINISTERIO DE TRABAJO Y PROMOCIÓN DEL EMPLEO / OGETIC / OFICINA DE ESTADÍSTICA | * : LA HUELGA FUE REGISTRADA EN LIMA METROPOLITANA (SINDICATO NACIONAL DE TRABAJADORES DE BEBIDAS, VENTAS",huelgas_2013_homologado.xlsx,era2_homologados_2004_2020,completo
2013,territorio,C-5,AMAZONAS,amazonas,amazonas,AMAZONAS -> zona; region_madre=sin_region_padre,zona,sin_region_padre,0.0,,14.0,,1596.0,,0,0,0,"FUENTE : MINISTERIO DE TRABAJO Y PROMOCIÓN DEL EMPLEO / OGETIC / OFICINA DE ESTADÍSTICA | * : LA HUELGA FUE REGISTRADA EN LIMA METROPOLITANA (SINDICATO NACIONAL DE TRABAJADORES DE BEBIDAS, VENTAS",huelgas_2013_homologado.xlsx,era2_homologados_2004_2020,completo
2013,territorio,C-5,ANCASH,ancash,ancash,ANCASH -> region homologada ancash,regional,ancash,2.0,,293.0,,13902.0,,0,0,0,"FUENTE : MINISTERIO DE TRABAJO Y PROMOCIÓN DEL EMPLEO / OGETIC / OFICINA DE ESTADÍSTICA | * : LA HUELGA FUE REGISTRADA EN LIMA METROPOLITANA (SINDICATO NACIONAL DE TRABAJADORES DE BEBIDAS, VENTAS",huelgas_2013_homologado.xlsx,era2_homologados_2004_2020,completo
2013,territorio,C-5,APURÍMAC,apurimac,apurimac,APURÍMAC -> region homologada apurimac,regional,apurimac,0.0,,25.0,,1504.0,,0,0,0,"FUENTE : MINISTERIO DE TRABAJO Y PROMOCIÓN DEL EMPLEO / OGETIC / OFICINA DE ESTADÍSTICA | * : LA HUELGA FUE REGISTRADA EN LIMA METROPOLITANA (SINDICATO NACIONAL DE TRABAJADORES DE BEBIDAS, VENTAS",huelgas_2013_homologado.xlsx,era2_homologados_2004_2020,completo
2013,territorio,C-5,AREQUIPA,arequipa,arequipa,AREQUIPA -> region homologada arequipa,regional,arequipa,13.0,,2265.0,,246702.0,,0,0,0,"FUENTE : MINISTERIO DE TRABAJO Y PROMOCIÓN DEL EMPLEO / OGETIC / OFICINA DE ESTADÍSTICA | * : LA HUELGA FUE REGISTRADA EN LIMA METROPOLITANA (SINDICATO NACIONAL DE TRABAJADORES DE BEBIDAS, VENTAS",huelgas_2013_homologado.xlsx,era2_homologados_2004_2020,completo
2013,territorio,C-5,AREQUIPA,arequipa,arequipa,AREQUIPA -> zona con mismo nombre que la region; region_madre=arequipa,zona,arequipa,12.0,,1918.0,,221718.0,,0,0,0,"FUENTE : MINISTERIO DE TRABAJO Y PROMOCIÓN DEL EMPLEO / OGETIC / OFICINA DE ESTADÍSTICA | * : LA HUELGA FUE REGISTRADA EN LIMA METROPOLITANA (SINDICATO NACIONAL DE TRABAJADORES DE BEBIDAS, VENTAS",huelgas_2013_homologado.xlsx,era2_homologados_2004_2020,completo
2013,territorio,C-5,AYACUCHO,ayacucho,ayacucho,AYACUCHO -> region homologada ayacucho,regional,ayacucho,1.0,,175.0,,6952.0,,0,0,0,"FUENTE : MINISTERIO DE TRABAJO Y PROMOCIÓN DEL EMPLEO / OGETIC / OFICINA DE ESTADÍSTICA | * : LA HUELGA FUE REGISTRADA EN LIMA METROPOLITANA (SINDICATO NACIONAL DE TRABAJADORES DE BEBIDAS, VENTAS",huelgas_2013_homologado.xlsx,era2_homologados_2004_2020,completo
2013,territorio,C-5,AYACUCHO,ayacucho,ayacucho,AYACUCHO -> zona con mismo nombre que la region; region_madre=ayacucho,zona,ayacucho,1.0,,175.0,,6952.0,,0,0,0,"FUENTE : MINISTERIO DE TRABAJO Y PROMOCIÓN DEL EMPLEO / OGETIC / OFICINA DE ESTADÍSTICA | * : LA HUELGA FUE REGISTRADA EN LIMA METROPOLITANA (SINDICATO NACIONAL DE TRABAJADORES DE BEBIDAS, VENTAS",huelgas_2013_homologado.xlsx,era2_homologados_2004_2020,completo
2013,territorio,C-5,CAJAMARCA,cajamarca,cajamarca,CAJAMARCA -> region homologada cajamarca,regional,cajamarca,1.0,,18.0,,1120.0,,0,0,0,"FUENTE : MINISTERIO DE TRABAJO Y PROMOCIÓN DEL EMPLEO / OGETIC / OFICINA DE ESTADÍSTICA | * : LA HUELGA FUE REGISTRADA EN LIMA METROPOLITANA (SINDICATO NACIONAL DE TRABAJADORES DE BEBIDAS, VENTAS",huelgas_2013_homologado.xlsx,era2_homologados_2004_2020,completo
2013,territorio,C-5,CAJAMARCA,cajamarca,cajamarca,CAJAMARCA -> zona con mismo nombre que la region; region_madre=cajamarca,zona,cajamarca,1.0,,18.0,,1120.0,,0,0,0,"FUENTE : MINISTERIO DE TRABAJO Y PROMOCIÓN DEL EMPLEO / OGETIC / OFICINA DE ESTADÍSTICA | * : LA HUELGA FUE REGISTRADA EN LIMA METROPOLITANA (SINDICATO NACIONAL DE TRABAJADORES DE BEBIDAS, VENTAS",huelgas_2013_homologado.xlsx,era2_homologados_2004_2020,completo
2013,territorio,C-5,CALLAO,callao,callao,CALLAO -> region homologada callao,regional,callao,8.0,,821.0,,21974.0,,0,0,0,"FUENTE : MINISTERIO DE TRABAJO Y PROMOCIÓN DEL EMPLEO / OGETIC / OFICINA DE ESTADÍSTICA | * : LA HUELGA FUE REGISTRADA EN LIMA METROPOLITANA (SINDICATO NACIONAL DE TRABAJADORES DE BEBIDAS, VENTAS",huelgas_2013_homologado.xlsx,era2_homologados_2004_2020,completo
2013,territorio,C-5,CALLAO,callao,callao,CALLAO -> zona con mismo nombre que la region; region_madre=callao,zona,callao,8.0,,821.0,,21974.0,,0,0,0,"FUENTE : MINISTERIO DE TRABAJO Y PROMOCIÓN DEL EMPLEO / OGETIC / OFICINA DE ESTADÍSTICA | * : LA HUELGA FUE REGISTRADA EN LIMA METROPOLITANA (SINDICATO NACIONAL DE TRABAJADORES DE BEBIDAS, VENTAS",huelgas_2013_homologado.xlsx,era2_homologados_2004_2020,completo
2013,territorio,C-5,CAMANÁ,camana,camana,CAMANÁ -> zona; region_madre=arequipa,zona,arequipa,1.0,,347.0,,24984.0,,0,0,0,"FUENTE : MINISTERIO DE TRABAJO Y PROMOCIÓN DEL EMPLEO / OGETIC / OFICINA DE ESTADÍSTICA | * : LA HUELGA FUE REGISTRADA EN LIMA METROPOLITANA (SINDICATO NACIONAL DE TRABAJADORES DE BEBIDAS, VENTAS",huelgas_2013_homologado.xlsx,era2_homologados_2004_2020,completo
2013,territorio,C-5,CAÑETE,canete,canete,CAÑETE -> zona; region_madre=lima_provincia,zona,lima_provincia,1.0,,627.0,,25598.0,,0,0,0,"FUENTE : MINISTERIO DE TRABAJO Y PROMOCIÓN DEL EMPLEO / OGETIC / OFICINA DE ESTADÍSTICA | * : LA HUELGA FUE REGISTRADA EN LIMA METROPOLITANA (SINDICATO NACIONAL DE TRABAJADORES DE BEBIDAS, VENTAS",huelgas_2013_homologado.xlsx,era2_homologados_2004_2020,completo
2013,territorio,C-5,CERRO DE PASCO,cerro_de_pasco,cerro_de_pasco,CERRO DE PASCO -> zona; region_madre=pasco,zona,pasco,6.0,,1177.0,,79538.0,,0,0,0,"FUENTE : MINISTERIO DE TRABAJO Y PROMOCIÓN DEL EMPLEO / OGETIC / OFICINA DE ESTADÍSTICA | * : LA HUELGA FUE REGISTRADA EN LIMA METROPOLITANA (SINDICATO NACIONAL DE TRABAJADORES DE BEBIDAS, VENTAS",huelgas_2013_homologado.xlsx,era2_homologados_2004_2020,completo
2013,territorio,C-5,CHACHAPOYAS,chachapoyas,chachapoyas,CHACHAPOYAS -> zona; region_madre=sin_region_padre,zona,sin_region_padre,,,14.0,,1596.0,,0,0,0,"FUENTE : MINISTERIO DE TRABAJO Y PROMOCIÓN DEL EMPLEO / OGETIC / OFICINA DE ESTADÍSTICA | * : LA HUELGA FUE REGISTRADA EN LIMA METROPOLITANA (SINDICATO NACIONAL DE TRABAJADORES DE BEBIDAS, VENTAS",huelgas_2013_homologado.xlsx,era2_homologados_2004_2020,completo
2013,territorio,C-5,CHANKA - ANDAHUAYLAS,chanka_andahuaylas,chanka_andahuaylas,CHANKA - ANDAHUAYLAS -> zona; region_madre=apurimac,zona,apurimac,,,1.0,,24.0,,0,0,0,"FUENTE : MINISTERIO DE TRABAJO Y PROMOCIÓN DEL EMPLEO / OGETIC / OFICINA DE ESTADÍSTICA | * : LA HUELGA FUE REGISTRADA EN LIMA METROPOLITANA (SINDICATO NACIONAL DE TRABAJADORES DE BEBIDAS, VENTAS",huelgas_2013_homologado.xlsx,era2_homologados_2004_2020,completo
2013,territorio,C-5,CHICLAYO,chiclayo,chiclayo,CHICLAYO -> zona; region_madre=lambayeque,zona,lambayeque,5.0,,1666.0,,28632.0,,0,0,0,"FUENTE : MINISTERIO DE TRABAJO Y PROMOCIÓN DEL EMPLEO / OGETIC / OFICINA DE ESTADÍSTICA | * : LA HUELGA FUE REGISTRADA EN LIMA METROPOLITANA (SINDICATO NACIONAL DE TRABAJADORES DE BEBIDAS, VENTAS",huelgas_2013_homologado.xlsx,era2_homologados_2004_2020,completo
2013,territorio,C-5,CHIMBOTE,chimbote,chimbote,CHIMBOTE -> zona; region_madre=ancash,zona,ancash,2.0,,293.0,,13902.0,,0,0,0,"FUENTE : MINISTERIO DE TRABAJO Y PROMOCIÓN DEL EMPLEO / OGETIC / OFICINA DE ESTADÍSTICA | * : LA HUELGA FUE REGISTRADA EN LIMA METROPOLITANA (SINDICATO NACIONAL DE TRABAJADORES DE BEBIDAS, VENTAS",huelgas_2013_homologado.xlsx,era2_homologados_2004_2020,completo
2013,territorio,C-5,CHINCHA,chincha,chincha,CHINCHA -> zona; region_madre=ica,zona,ica,,,2.0,,64.0,,0,0,0,"FUENTE : MINISTERIO DE TRABAJO Y PROMOCIÓN DEL EMPLEO / OGETIC / OFICINA DE ESTADÍSTICA | * : LA HUELGA FUE REGISTRADA EN LIMA METROPOLITANA (SINDICATO NACIONAL DE TRABAJADORES DE BEBIDAS, VENTAS",huelgas_2013_homologado.xlsx,era2_homologados_2004_2020,completo
2013,territorio,C-5,CUSCO,cusco,cusco,CUSCO -> region homologada cusco,regional,cusco,2.0,,604.0,,17764.0,,0,0,0,"FUENTE : MINISTERIO DE TRABAJO Y PROMOCIÓN DEL EMPLEO / OGETIC / OFICINA DE ESTADÍSTICA | * : LA HUELGA FUE REGISTRADA EN LIMA METROPOLITANA (SINDICATO NACIONAL DE TRABAJADORES DE BEBIDAS, VENTAS",huelgas_2013_homologado.xlsx,era2_homologados_2004_2020,completo
2013,territorio,C-5,CUSCO,cusco,cusco,CUSCO -> zona con mismo nombre que la region; region_madre=cusco,zona,cusco,2.0,,604.0,,17764.0,,0,0,0,"FUENTE : MINISTERIO DE TRABAJO Y PROMOCIÓN DEL EMPLEO / OGETIC / OFICINA DE ESTADÍSTICA | * : LA HUELGA FUE REGISTRADA EN LIMA METROPOLITANA (SINDICATO NACIONAL DE TRABAJADORES DE BEBIDAS, VENTAS",huelgas_2013_homologado.xlsx,era2_homologados_2004_2020,completo
2013,territorio,C-5,HUACHO,huacho,huacho,HUACHO -> zona; region_madre=lima_provincia,zona,lima_provincia,6.0,,4750.0,,311032.0,,0,0,0,"FUENTE : MINISTERIO DE TRABAJO Y PROMOCIÓN DEL EMPLEO / OGETIC / OFICINA DE ESTADÍSTICA | * : LA HUELGA FUE REGISTRADA EN LIMA METROPOLITANA (SINDICATO NACIONAL DE TRABAJADORES DE BEBIDAS, VENTAS",huelgas_2013_homologado.xlsx,era2_homologados_2004_2020,completo
2013,territorio,C-5,HUANCAVELICA,huancavelica,huancavelica,HUANCAVELICA -> region homologada huancavelica,regional,huancavelica,2.0,,1335.0,,186760.0,,0,0,0,"FUENTE : MINISTERIO DE TRABAJO Y PROMOCIÓN DEL EMPLEO / OGETIC / OFICINA DE ESTADÍSTICA | * : LA HUELGA FUE REGISTRADA EN LIMA METROPOLITANA (SINDICATO NACIONAL DE TRABAJADORES DE BEBIDAS, VENTAS",huelgas_2013_homologado.xlsx,era2_homologados_2004_2020,completo
2013,territorio,C-5,HUANCAVELICA,huancavelica,huancavelica,HUANCAVELICA -> zona con mismo nombre que la region; region_madre=huancavelica,zona,huancavelica,2.0,,1335.0,,186760.0,,0,0,0,"FUENTE : MINISTERIO DE TRABAJO Y PROMOCIÓN DEL EMPLEO / OGETIC / OFICINA DE ESTADÍSTICA | * : LA HUELGA FUE REGISTRADA EN LIMA METROPOLITANA (SINDICATO NACIONAL DE TRABAJADORES DE BEBIDAS, VENTAS",huelgas_2013_homologado.xlsx,era2_homologados_2004_2020,completo
2013,territorio,C-5,HUANCAYO,huancayo,huancayo,HUANCAYO -> zona; region_madre=junin,zona,junin,,,106.0,,5692.0,,0,0,0,"FUENTE : MINISTERIO DE TRABAJO Y PROMOCIÓN DEL EMPLEO / OGETIC / OFICINA DE ESTADÍSTICA | * : LA HUELGA FUE REGISTRADA EN LIMA METROPOLITANA (SINDICATO NACIONAL DE TRABAJADORES DE BEBIDAS, VENTAS",huelgas_2013_homologado.xlsx,era2_homologados_2004_2020,completo
2013,territorio,C-5,HUÁNUCO,huanuco,huanuco,HUÁNUCO -> region homologada huanuco,regional,huanuco,1.0,,214.0,,71810.0,,0,0,0,"FUENTE : MINISTERIO DE TRABAJO Y PROMOCIÓN DEL EMPLEO / OGETIC / OFICINA DE ESTADÍSTICA | * : LA HUELGA FUE REGISTRADA EN LIMA METROPOLITANA (SINDICATO NACIONAL DE TRABAJADORES DE BEBIDAS, VENTAS",huelgas_2013_homologado.xlsx,era2_homologados_2004_2020,completo
